time,open,high,low,close,volume
09:30:00,647.7,649.15,642.77,644.75,764469
09:31:00,645.31,648.55,644.81,648.385,66693
09:32:00,648.25,649.22,645.61,648.11,72431
09:33:00,648,649,646.745,647.765,46930
09:34:00,647.55,647.85,646.54,646.72,36012
09:35:00,646.855,646.9,642.505,642.745,57434
09:36:00,642.76,644,641.39,641.91,58030
09:37:00,642.1471,642.49,641.0005,641.33,55899
09:38:00,641.53,643.76,640.34,642.31,66122
09:39:00,642.57,642.57,641.01,641.725,56536
09:40:00,641.725,642.5099,640.8,640.805,51123
09:41:00,640.805,642.26,640.43,641.21,43955
09:42:00,641.13,641.34,639.1,639.4925,76987
09:43:00,639.55,641,638.6,640.47,43588
09:44:00,640.455,641.12,638.8459,639.9895,49428
09:45:00,639.94,640.12,636.51,636.99,75854
09:46:00,636.885,638.82,636.8401,637.995,55381
09:47:00,637.85,638.69,637.44,638.4895,41074
09:48:00,638.49,639.72,636.59,639.7195,58626
09:49:00,639.6,640.01,638.21,640,40147
09:50:00,640,640.58,638.72,638.8,36393
09:51:00,638.51,639.95,638.33,639.35,18952
09:52:00,639.35,640.7,639.0801,640.405,46507
09:53:00,640.3218,641.9499,640.17,641.7029,45270
09:54:00,641.765,642.75,640.96,641.18,58657
09:55:00,641.17,641.524,639.5,639.5,28172
09:56:00,639.6,640.95,639.52,640.47,23742
09:57:00,640.485,641.75,640.4,641.535,25522
09:58:00,641.535,642.0468,641.28,641.755,35344
09:59:00,641.715,643.1999,641.568,641.94,37066
10:00:00,642.01,642.15,640.61,641.48,41823
10:01:00,641.35,641.73,639.64,640.29,31013
10:02:00,640.29,640.77,638.36,638.855,46083
10:03:00,639.2,639.22,638.14,638.3711,25117
10:04:00,638.25,639.09,637.58,638.35,51094
10:05:00,638.06,639.24,638.06,638.77,29183
10:06:00,638.64,639.14,638.4044,638.725,31730
10:07:00,638.73,638.87,637,637.665,49605
10:08:00,637.78,638.04,636.1,636.51,56493
10:09:00,636.52,636.52,634,635.105,111340
10:10:00,635.185,635.36,634.14,634.265,63288
10:11:00,634.2,635.93,633.88,635.8,62582
10:12:00,635.8,637.41,635.63,637.04,49973
10:13:00,637,637.16,636.02,636.06,32207
10:14:00,636.225,636.5,635.26,636.35,56715
10:15:00,636.35,637.7198,636.1,637.37,26570
10:16:00,637.28,637.71,633.33,634.6,144067
10:17:00,634.75,635.17,632.18,632.56,161400
10:18:00,632.7718,633.68,632.02,632.79,117169
10:19:00,632.84,633.78,632.66,633,30175
10:20:00,633.5,633.5,632.19,632.52,30693
10:21:00,632.325,633.21,632.01,633.07,53284
10:22:00,633.02,634.9599,632.5001,634.46,85280
10:23:00,634.1385,634.9,633.4,634.09,40959
10:24:00,634.13,637,633.9001,636.625,50726
10:25:00,636.76,637.08,635.13,635.48,36210
10:26:00,635.44,636.08,635.11,635.855,19242
10:27:00,635.938,636.05,635.16,635.32,15308
10:28:00,635.385,635.99,634.4801,634.94,24420
10:29:00,634.95,635.13,634,634.57,29216
10:30:00,634.6,634.8299,633.5,633.9151,17871
10:31:00,633.8841,634.57,633.6,633.895,17682
10:32:00,633.89,633.89,632.8,633.56,36527
10:33:00,633.665,633.94,632.64,632.77,26728
10:34:00,632.765,633.7,632.74,633.58,21790
10:35:00,633.69,634.4399,633.6,634.095,20505
10:36:00,634.1,634.56,633.73,633.735,19017
10:37:00,633.67,634.99,633.5,634.82,33957
10:38:00,634.76,635.25,634.46,635.25,17496
10:39:00,635.13,636.02,635.125,635.96,20083
10:40:00,636.02,636.33,634.8775,635.15,14160
10:41:00,635.16,635.44,634.93,635.16,10435
10:42:00,635.16,635.5998,634.5,634.895,12172
10:43:00,634.895,634.895,634.035,634.52,9916
10:44:00,634.44,634.7099,634.02,634.495,7963
10:45:00,634.495,634.78,633.51,634.78,40184
10:46:00,634.57,634.57,633.9068,634.095,6978
10:47:00,634.42,634.685,634.15,634.325,8995
10:48:00,634.325,634.325,633.47,633.475,13341
10:49:00,633.475,633.49,632.42,632.5,32869
10:50:00,632.34,632.6099,631.4001,631.4001,36818
10:51:00,631.495,631.71,630.41,630.47,42536
10:52:00,630.65,630.9,630.165,630.58,33753
10:53:00,630.345,630.835,629.95,630,44528
10:54:00,630.09,630.49,629.92,630.15,25987
10:55:00,630.155,631.21,630.135,630.62,19725
10:56:00,630.61,630.61,629.05,629.135,37515
10:57:00,629.135,629.2599,628.65,628.92,41184
10:58:00,628.8802,628.8802,627.29,627.42,46432
10:59:00,627.61,627.65,626.135,626.66,66436
11:00:00,626.75,627.23,626.28,626.43,40066
11:01:00,626.42,627.49,626,627.395,46959
11:02:00,627.49,628.45,627.12,627.5,33054
11:03:00,627.45,627.76,626.8634,626.885,20496
11:04:00,626.885,627.55,626.5801,627.36,29745
11:05:00,627.36,628.79,627.03,628.565,25980
11:06:00,628.565,628.99,628.37,628.635,34800
11:07:00,628.635,629.19,628.2,628.81,24048
11:08:00,629.02,629.03,628.16,628.5,27938
11:09:00,628.47,628.95,628.34,628.6598,13573
11:10:00,628.6851,629.2,628.38,628.64,17948
11:11:00,628.6,628.97,628.17,628.24,24479
11:12:00,628.245,628.54,628,628.11,23152
11:13:00,628.065,628.41,627.0001,627.38,11038
11:14:00,627.42,628.555,627.42,628.5375,27917
11:15:00,628.5475,629.09,628.08,628.83,19358
11:16:00,628.7325,628.88,628,628.085,17192
11:17:00,628.0005,629.0999,627.84,628.9015,17197
11:18:00,628.93,630.28,628.93,630.15,35732
11:19:00,629.9301,630.635,629.2,629.28,18820
11:20:00,629.25,629.28,628.5,629,15074
11:21:00,629.165,629.57,628.92,629.295,24040
11:22:00,629.32,629.58,629.13,629.175,15590
11:23:00,629.17,629.715,628.67,629.05,14687
11:24:00,628.74,628.94,628,628.26,22034
11:25:00,628.34,629.21,628.02,629.025,22143
11:26:00,629.01,629.01,628.2505,628.7425,9080
11:27:00,628.81,628.96,628.201,628.47,10212
11:28:00,628.47,628.95,628.25,628.57,6581
11:29:00,628.6194,630,628.4,629.92,18183
11:30:00,629.99,631,629.74,630.9,24723
11:31:00,630.895,631.7899,630.54,631.47,32761
11:32:00,631.47,631.77,630.45,630.94,33770
11:33:00,631,631.16,630.5,630.82,10067
11:34:00,630.7469,630.9367,630.1,630.53,11477
11:35:00,630.41,630.44,628.19,628.685,24724
11:36:00,628.68,629.23,628.51,628.95,25250
11:37:00,628.96,629.32,628.7,628.84,7577
11:38:00,628.87,629.9,628.73,629.9,10033
11:39:00,629.9,630.3,629.84,630.22,10874
11:40:00,630.28,630.6399,629.88,629.965,23854
11:41:00,629.965,631.16,629.965,630.8794,38648
11:42:00,630.785,631.0099,630.21,630.51,24651
11:43:00,630.53,630.705,629.7726,630.065,14449
11:44:00,630.16,630.61,629.9,630.49,10158
11:45:00,630.53,630.85,630.3,630.475,30889
11:46:00,630.5985,631.18,630.145,630.83,46735
