timestamp,open,high,low,close,volume
2026-07-09 04:00:00,358.8,359.68,358.5156,358.93,11870
2026-07-09 04:01:00,358.97,359.15,358.75,358.93,676
2026-07-09 04:02:00,358.83,359.04,358.69,358.97,492
2026-07-09 04:03:00,358.97,359.25,358.72,359,3958
2026-07-09 04:04:00,359.16,359.73,358.65,359,4101
2026-07-09 04:05:00,358.77,358.78,358.77,358.78,125
2026-07-09 04:06:00,358.98,358.98,358.98,358.98,239
2026-07-09 04:07:00,358.98,358.98,358.69,358.69,1285
2026-07-09 04:08:00,358.65,358.8,358.65,358.764,398
2026-07-09 04:09:00,358.73,358.73,358.72,358.72,195
2026-07-09 04:11:00,358.21,358.21,358.2,358.2,425
2026-07-09 04:12:00,358.2,358.2,358.08,358.08,301
2026-07-09 04:14:00,358.2,358.2,358.2,358.2,756
2026-07-09 04:15:00,358.33,358.35,358.33,358.35,442
2026-07-09 04:17:00,358.44,358.44,358.39,358.39,118
2026-07-09 04:18:00,358.19,358.19,358,358,157
2026-07-09 04:19:00,357.82,358,357.82,358,128
2026-07-09 04:20:00,358,358,358,358,45
2026-07-09 04:21:00,357.8,357.8,357.8,357.8,68
2026-07-09 04:22:00,357.76,357.76,357.76,357.76,40
2026-07-09 04:24:00,357.93,357.93,357.87,357.87,133
2026-07-09 04:25:00,357.92,357.92,357.85,357.86,628
2026-07-09 04:27:00,357.82,358,357.82,358,120
2026-07-09 04:29:00,357.79,357.79,357.79,357.79,109
2026-07-09 04:30:00,357.88,357.88,357.87,357.87,86
2026-07-09 04:33:00,357.76,357.76,357.75,357.75,1082
2026-07-09 04:34:00,357.75,357.75,356.56,357.05,2669
2026-07-09 04:36:00,357.54,357.54,357.54,357.54,78
2026-07-09 04:39:00,357.01,357.01,356.99,356.99,145
2026-07-09 04:40:00,357.38,357.38,357.38,357.38,460
2026-07-09 04:42:00,357.3,357.3,357.3,357.3,75
2026-07-09 04:46:00,357.38,357.38,357.38,357.38,40
2026-07-09 04:47:00,357.6435,357.6435,357.02,357.1,444
2026-07-09 04:48:00,357.31,357.35,357.31,357.35,181
2026-07-09 04:49:00,357.1,357.1,357.1,357.1,72
2026-07-09 04:51:00,357.23,357.23,357.23,357.23,151
2026-07-09 04:52:00,357.03,357.06,357.03,357.06,180
2026-07-09 04:53:00,357.18,357.37,357.18,357.37,116
2026-07-09 04:55:00,357.3,357.3,357.3,357.3,50
2026-07-09 04:56:00,357.18,357.18,357.18,357.18,116
2026-07-09 05:00:00,357.15,357.15,357.11,357.11,103
2026-07-09 05:01:00,357.02,357.02,357.02,357.02,177
2026-07-09 05:07:00,357.13,357.15,357.13,357.15,80
2026-07-09 05:09:00,357.07,357.07,357.07,357.07,73
2026-07-09 05:10:00,357.1333,357.1333,357.1333,357.1333,200
2026-07-09 05:12:00,357.35,357.37,357.35,357.37,130
2026-07-09 05:13:00,357.12,357.12,357.12,357.12,79
2026-07-09 05:15:00,357.17,357.17,357.17,357.17,77
2026-07-09 05:23:00,357.03,357.03,357.03,357.03,71
2026-07-09 05:24:00,357.15,357.15,357.15,357.15,40
2026-07-09 05:26:00,357.12,357.12,357.12,357.12,100
2026-07-09 05:32:00,357.11,357.11,357.11,357.11,56
2026-07-09 05:33:00,357.1,357.1,357.1,357.1,51
2026-07-09 05:34:00,357,357,357,357,1019
2026-07-09 05:35:00,357,357,357,357,278
2026-07-09 05:36:00,357,357,357,357,182
2026-07-09 05:37:00,356.91,356.91,356.9,356.91,429
2026-07-09 05:38:00,356.9294,356.9529,356.9294,356.9529,287
2026-07-09 05:41:00,356.81,356.81,356.46,356.46,1361
2026-07-09 05:42:00,356.47,356.5025,356.47,356.47,340
2026-07-09 05:46:00,356.58,356.6,356.58,356.6,150
2026-07-09 05:48:00,356.7728,357,356.7728,357,200
2026-07-09 05:52:00,356.8465,356.8465,356.84,356.84,155
2026-07-09 05:53:00,356.84,356.84,356.84,356.84,40
2026-07-09 05:54:00,356.8,356.8,356.8,356.8,100
2026-07-09 05:59:00,356.98,356.98,356.98,356.98,100
2026-07-09 06:02:00,356.92,356.92,356.92,356.92,289
2026-07-09 06:03:00,356.903,356.903,356.903,356.903,80
2026-07-09 06:05:00,356.9097,356.9097,356.9097,356.9097,300
2026-07-09 06:06:00,356.92,356.92,356.92,356.92,360
2026-07-09 06:07:00,356.8,356.9,356.8,356.9,869
2026-07-09 06:08:00,356.9,356.9,356.74,356.74,1175
2026-07-09 06:11:00,356.6652,356.6652,356.6652,356.6652,100
2026-07-09 06:13:00,356.8567,356.8567,356.8567,356.8567,100
2026-07-09 06:14:00,356.81,356.81,356.81,356.81,438
2026-07-09 06:15:00,356.82,356.92,356.82,356.92,1577
2026-07-09 06:16:00,356.98,357.01,356.98,357.01,292
2026-07-09 06:30:00,356.57,356.57,356.5,356.5,139
2026-07-09 06:38:00,356.58,356.58,356.58,356.58,78
2026-07-09 06:39:00,356.54,356.54,356.54,356.54,62
2026-07-09 06:40:00,356.3,356.3,356.3,356.3,301
2026-07-09 06:41:00,356.16,356.16,356.16,356.16,50
2026-07-09 06:43:00,356.25,356.25,356.25,356.25,100
2026-07-09 06:44:00,356.21,356.21,356.21,356.21,40
2026-07-09 06:45:00,356.13,356.13,356.13,356.13,62
2026-07-09 06:46:00,356.13,356.13,356.13,356.13,63
2026-07-09 06:48:00,356.21,356.22,356.21,356.22,500
2026-07-09 06:49:00,356.168,356.168,356.168,356.168,210
2026-07-09 06:52:00,356.15,356.25,356.15,356.25,140
2026-07-09 06:53:00,356.01,356.01,356,356,166
2026-07-09 06:55:00,356.15,356.15,356.15,356.15,49
2026-07-09 06:57:00,356.23,356.23,356.23,356.23,50
2026-07-09 07:00:00,356.4669,356.4669,356.37,356.37,250
2026-07-09 07:01:00,356.2867,356.2867,356.2867,356.2867,40
2026-07-09 07:02:00,356.5,356.5,356.26,356.5,605
2026-07-09 07:03:00,356.8511,356.8511,356.8511,356.8511,50
2026-07-09 07:04:00,356.69,356.94,356.69,356.94,290
2026-07-09 07:05:00,356.9091,356.9091,356.75,356.75,245
2026-07-09 07:06:00,356.75,356.8892,356.75,356.75,581
2026-07-09 07:07:00,356.82,356.82,356.75,356.75,256
2026-07-09 07:08:00,356.79,356.79,356.79,356.79,200
2026-07-09 07:09:00,356.76,356.78,356.71,356.78,521
2026-07-09 07:10:00,356.7821,356.83,356.7821,356.83,243
2026-07-09 07:11:00,357.02,357.02,357.02,357.02,40
2026-07-09 07:12:00,357.12,357.12,357.12,357.12,120
2026-07-09 07:13:00,357.19,357.27,357.19,357.27,580
2026-07-09 07:14:00,357.3,357.3,357.3,357.3,209
2026-07-09 07:15:00,357.3,357.3,357.3,357.3,400
2026-07-09 07:18:00,357.15,357.15,357.15,357.15,50
2026-07-09 07:20:00,357.39,357.4,357.39,357.4,200
2026-07-09 07:21:00,357.5,357.51,357.22,357.22,4258
2026-07-09 07:22:00,357.11,357.11,356.71,356.71,772
2026-07-09 07:23:00,356.73,356.73,356.73,356.73,247
2026-07-09 07:25:00,356.7,356.7,356.7,356.7,150
2026-07-09 07:26:00,356.57,356.57,356.42,356.49,3119
2026-07-09 07:27:00,356.3357,356.3357,355.52,355.52,4549
2026-07-09 07:28:00,355.49,355.52,354.41,354.42,3826
2026-07-09 07:30:00,355.8201,355.8201,355.8201,355.8201,50
2026-07-09 07:31:00,355.4,355.48,355.4,355.48,200
2026-07-09 07:32:00,355.65,355.85,355.06,355.85,226
2026-07-09 07:33:00,355.48,355.48,355.48,355.48,200
2026-07-09 07:34:00,355.41,355.5,355.33,355.45,975
2026-07-09 07:35:00,355.76,355.76,355.7,355.75,480
2026-07-09 07:36:00,355.82,355.88,355.82,355.88,423
2026-07-09 07:37:00,355.56,355.7,354.85,355,908
2026-07-09 07:39:00,355.3,355.5258,355.2377,355.5258,199
2026-07-09 07:40:00,355.18,355.18,354.3,354.61,3832
2026-07-09 07:41:00,354.53,354.642,354.33,354.642,380
2026-07-09 07:42:00,354.89,354.9,354.65,354.71,299
2026-07-09 07:43:00,355,355,355,355,45
2026-07-09 07:44:00,355.43,355.43,355,355,1590
2026-07-09 07:45:00,355.25,355.25,355,355,150
2026-07-09 07:46:00,355.08,355.08,355.08,355.08,130
2026-07-09 07:48:00,355.4,355.4,355.4,355.4,150
2026-07-09 07:49:00,355.28,355.31,355,355.31,1090
2026-07-09 07:50:00,355.1,355.42,355.1,355.42,155
2026-07-09 07:51:00,355.4258,355.4258,355.38,355.41,598
2026-07-09 07:52:00,355.2612,355.41,355.2612,355.41,1101
2026-07-09 07:53:00,355.46,355.46,355.46,355.46,200
2026-07-09 07:54:00,355.43,355.43,355.16,355.16,488
2026-07-09 07:55:00,355.22,355.22,355.22,355.22,210
2026-07-09 07:56:00,355.15,355.22,355.15,355.22,444
2026-07-09 07:58:00,355.3391,355.3391,355.18,355.18,130
2026-07-09 07:59:00,355.19,355.3137,355.1364,355.3137,302
2026-07-09 08:02:00,355.406,355.5,355.39,355.5,1911
2026-07-09 08:03:00,355.35,355.35,355.1,355.2775,580
2026-07-09 08:04:00,355.07,355.07,354.9,354.9,638
2026-07-09 08:05:00,354.91,354.91,354.75,354.76,728
2026-07-09 08:06:00,354.86,354.95,354.86,354.95,400
2026-07-09 08:07:00,354.8598,354.8598,354.8598,354.8598,50
2026-07-09 08:08:00,354.85,355.15,354.85,355.15,880
2026-07-09 08:09:00,355.2,355.33,355.15,355.15,741
2026-07-09 08:10:00,355.02,355.02,355.02,355.02,100
2026-07-09 08:11:00,355.09,355.09,354.95,354.95,923
