time,open,high,low,close,volume
09:30:00,73.8,74.13,73.73,73.9681,852094
09:31:00,73.9702,74.0799,73.68,73.68,103553
09:32:00,73.685,73.86,73.55,73.76,144938
09:33:00,73.735,73.91,73.7201,73.82,109098
09:34:00,73.82,73.905,73.73,73.775,94844
09:35:00,73.775,74.01,73.77,73.91,91169
09:36:00,73.93,73.94,73.76,73.845,81946
09:37:00,73.845,73.8799,73.73,73.76,68594
09:38:00,73.77,73.91,73.75,73.77,62193
09:39:00,73.78,73.865,73.72,73.835,88168
09:40:00,73.8284,73.93,73.8,73.805,76932
09:41:00,73.8,73.91,73.8,73.825,51978
09:42:00,73.81,73.84,73.72,73.75,50815
09:43:00,73.7551,73.77,73.66,73.7,50944
09:44:00,73.7,73.8,73.6071,73.615,49210
09:45:00,73.615,73.629,73.33,73.35,166471
09:46:00,73.345,73.56,73.335,73.53,96305
09:47:00,73.53,73.55,73.345,73.45,80993
09:48:00,73.45,73.45,73.3,73.4,99440
09:49:00,73.4,73.47,73.38,73.42,73458
09:50:00,73.41,73.52,73.35,73.515,78469
09:51:00,73.525,73.77,73.52,73.77,94019
09:52:00,73.75,73.77,73.67,73.725,47802
09:53:00,73.73,73.835,73.73,73.775,97952
09:54:00,73.775,73.81,73.715,73.735,81504
09:55:00,73.72,73.94,73.72,73.94,61154
09:56:00,73.94,74.03,73.9301,73.965,61650
09:57:00,73.965,73.9698,73.82,73.88,226902
09:58:00,73.875,73.875,73.765,73.78,37685
09:59:00,73.78,73.8,73.7,73.73,83288
10:00:00,73.73,73.925,73.73,73.925,54137
10:01:00,73.925,74.05,73.92,74.0499,70607
10:02:00,74.04,74.16,73.925,74.15,84753
10:03:00,74.16,74.1899,74.105,74.175,34589
10:04:00,74.175,74.22,74.11,74.21,70212
10:05:00,74.21,74.37,74.2,74.32,85927
10:06:00,74.31,74.38,74.24,74.245,60767
10:07:00,74.245,74.25,74.155,74.16,57478
10:08:00,74.16,74.295,74.12,74.29,42555
10:09:00,74.295,74.42,74.26,74.39,124105
10:10:00,74.39,74.4101,74.32,74.34,46572
10:11:00,74.36,74.4,74.265,74.29,25532
10:12:00,74.28,74.3,74.2274,74.26,47484
10:13:00,74.2694,74.38,74.23,74.36,58122
10:14:00,74.36,74.4,74.3354,74.3354,71471
10:15:00,74.34,74.45,74.34,74.43,46751
10:16:00,74.43,74.485,74.328,74.4299,73330
10:17:00,74.43,74.49,74.365,74.49,83855
10:18:00,74.49,74.5085,74.425,74.49,76144
10:19:00,74.49,74.58,74.47,74.535,89252
10:20:00,74.54,74.74,74.53,74.66,118847
10:21:00,74.665,74.84,74.6245,74.815,121793
10:22:00,74.82,74.96,74.82,74.9451,96461
10:23:00,74.945,75.06,74.9102,74.95,169255
10:24:00,74.945,74.945,74.85,74.92,89150
10:25:00,74.915,75.02,74.88,74.935,57949
10:26:00,74.92,74.93,74.84,74.84,66162
10:27:00,74.84,74.8599,74.69,74.7,106801
10:28:00,74.69,74.7899,74.69,74.78,56846
10:29:00,74.7883,74.8,74.73,74.74,63110
10:30:00,74.76,74.77,74.71,74.715,36730
10:31:00,74.71,74.825,74.7,74.825,49853
10:32:00,74.83,74.915,74.815,74.825,60355
10:33:00,74.82,74.82,74.61,74.62,90526
10:34:00,74.62,74.6398,74.55,74.59,79930
10:35:00,74.59,74.71,74.59,74.685,59964
10:36:00,74.7,74.73,74.6639,74.68,42075
10:37:00,74.675,74.72,74.63,74.695,76447
10:38:00,74.7,74.8199,74.7,74.795,49043
10:39:00,74.79,74.84,74.77,74.83,45298
10:40:00,74.835,74.89,74.8,74.8,36918
10:41:00,74.81,74.81,74.6,74.6,51699
10:42:00,74.6001,74.6751,74.5701,74.65,53621
10:43:00,74.64,74.65,74.535,74.54,36241
10:44:00,74.54,74.54,74.33,74.36,81802
10:45:00,74.36,74.4,74.3,74.35,36160
10:46:00,74.35,74.405,74.335,74.365,42554
10:47:00,74.36,74.36,74.23,74.235,65814
10:48:00,74.23,74.29,74.23,74.275,33327
10:49:00,74.27,74.27,74.08,74.095,57004
10:50:00,74.0884,74.2,74.065,74.2,37087
10:51:00,74.2,74.3,74.17,74.28,46970
10:52:00,74.28,74.31,74.23,74.3,37328
10:53:00,74.29,74.39,74.275,74.37,47845
10:54:00,74.37,74.38,74.315,74.335,30674
10:55:00,74.335,74.415,74.32,74.4,46430
10:56:00,74.39,74.48,74.375,74.39,57502
10:57:00,74.398,74.48,74.398,74.47,29504
10:58:00,74.47,74.5,74.415,74.415,30692
10:59:00,74.41,74.46,74.3601,74.405,67217
11:00:00,74.4,74.43,74.365,74.41,75384
11:01:00,74.415,74.4253,74.37,74.4,36800
11:02:00,74.395,74.45,74.38,74.42,43014
11:03:00,74.43,74.44,74.3,74.3051,49658
11:04:00,74.3,74.335,74.27,74.275,58424
11:05:00,74.275,74.3,74.255,74.265,21455
11:06:00,74.26,74.335,74.25,74.3,52180
11:07:00,74.295,74.32,74.245,74.245,38885
11:08:00,74.24,74.24,74.135,74.155,80505
11:09:00,74.16,74.1837,74.145,74.17,69258
11:10:00,74.175,74.2275,74.16,74.2044,48287
11:11:00,74.205,74.255,74.19,74.245,48842
11:12:00,74.245,74.3,74.24,74.265,54378
11:13:00,74.2698,74.305,74.23,74.28,115239
11:14:00,74.28,74.31,74.265,74.28,32713
11:15:00,74.275,74.29,74.225,74.225,45016
11:16:00,74.225,74.27,74.21,74.2382,47035
11:17:00,74.235,74.24,74.175,74.2,54886
11:18:00,74.19,74.205,74.16,74.205,56682
11:19:00,74.2076,74.25,74.165,74.25,33194
