time,open,high,low,close,volume
09:30:00,65.48,66.02,65.08,65.79,5788399
09:31:00,65.795,66.2,65.48,66.06,1809997
09:32:00,66.065,66.66,65.52,66.435,1256422
09:33:00,66.435,66.84,66.38,66.655,1123368
09:34:00,66.66,66.9,66.565,66.625,790309
09:35:00,66.625,66.86,66.01,66.14,946548
09:36:00,66.12,66.28,65.99,66.16,1037175
09:37:00,66.1693,66.24,66.02,66.02,572912
09:38:00,66.01,66.46,65.99,66.4211,770697
09:39:00,66.415,66.81,66.26,66.325,619687
09:40:00,66.3082,66.63,66.2303,66.36,482432
09:41:00,66.365,66.42,66.12,66.175,930588
09:42:00,66.175,66.62,66.17,66.495,806479
09:43:00,66.5208,66.84,66.285,66.8399,592016
09:44:00,66.84,67.09,66.66,66.73,676958
09:45:00,66.72,66.79,66.22,66.365,468226
09:46:00,66.36,66.58,66.33,66.43,359245
09:47:00,66.435,66.49,66.245,66.31,351832
09:48:00,66.315,66.3187,65.85,65.905,1404521
09:49:00,65.905,65.945,65.46,65.57,1095685
09:50:00,65.56,65.88,65.39,65.79,1029645
09:51:00,65.7901,65.97,65.6201,65.8444,1125384
09:52:00,65.83,66.1,65.7801,66.04,654712
09:53:00,66.04,66.449,65.87,66.28,473134
09:54:00,66.275,66.51,66.16,66.4493,391056
09:55:00,66.44,66.5,66.22,66.355,397638
09:56:00,66.37,66.42,66.23,66.36,365185
09:57:00,66.36,66.66,66.35,66.6182,372482
09:58:00,66.61,67.01,66.59,66.965,613093
09:59:00,66.965,67.2,66.95,66.99,523789
10:00:00,66.98,67.15,66.7894,67.075,395461
10:01:00,67.0775,67.62,67.075,67.465,1015732
10:02:00,67.48,67.56,67.17,67.33,475011
10:03:00,67.33,67.4344,67.19,67.325,428442
10:04:00,67.32,67.49,67.22,67.38,283306
10:05:00,67.385,67.75,67.375,67.615,562884
10:06:00,67.6101,67.71,67.54,67.685,321856
10:07:00,67.685,67.74,67.51,67.6872,393266
10:08:00,67.73,67.74,67.6,67.6201,361285
10:09:00,67.625,67.71,67.51,67.61,415831
10:10:00,67.61,67.7199,67.45,67.6887,636283
10:11:00,67.685,67.75,67.5,67.64,328700
10:12:00,67.6492,67.89,67.64,67.82,376871
10:13:00,67.825,68.05,67.695,67.9968,631878
10:14:00,67.99,68.07,67.8695,67.9199,650383
10:15:00,67.92,67.97,67.67,67.8099,417436
10:16:00,67.805,67.84,67.67,67.745,358256
10:17:00,67.745,67.7999,67.63,67.66,444245
10:18:00,67.68,67.95,67.63,67.77,240459
10:19:00,67.77,67.89,67.68,67.855,264115
10:20:00,67.85,67.855,67.42,67.5,688522
10:21:00,67.515,67.92,67.505,67.85,326231
10:22:00,67.855,67.87,67.68,67.795,255025
10:23:00,67.79,67.91,67.76,67.875,282291
10:24:00,67.875,67.9,67.78,67.7943,202635
10:25:00,67.795,67.9,67.76,67.875,229424
10:26:00,67.875,68.2431,67.851,68.24,273974
10:27:00,68.24,68.27,67.945,68,379974
10:28:00,68,68.03,67.755,67.805,334421
10:29:00,67.81,67.9,67.74,67.895,275770
10:30:00,67.895,67.99,67.82,67.985,300087
10:31:00,67.985,68.27,67.79,67.805,706097
10:32:00,67.805,68.02,67.73,67.98,328521
10:33:00,67.975,67.98,67.76,67.86,204479
10:34:00,67.865,68.145,67.7294,68.015,404070
10:35:00,68.015,68.07,67.925,67.9595,329172
10:36:00,67.96,68.04,67.89,68.005,314296
10:37:00,68.005,68.02,67.88,67.92,308967
10:38:00,67.915,67.965,67.75,67.88,551114
10:39:00,67.875,68.2328,67.86,68.025,395407
10:40:00,68.03,68.0799,67.82,67.87,258804
10:41:00,67.87,67.98,67.845,67.9,204054
10:42:00,67.915,67.9199,67.81,67.84,155276
10:43:00,67.84,68.005,67.635,67.95,271312
10:44:00,67.95,67.99,67.6501,67.81,426539
10:45:00,67.8153,67.88,67.6472,67.81,311428
10:46:00,67.81,67.96,67.81,67.96,134398
10:47:00,67.955,67.96,67.715,67.78,451408
10:48:00,67.775,67.84,67.6201,67.655,392345
10:49:00,67.65,67.95,67.65,67.875,201958
10:50:00,67.87,67.88,67.745,67.805,186615
10:51:00,67.805,67.9,67.755,67.755,159115
10:52:00,67.7551,67.98,67.751,67.785,246238
10:53:00,67.785,68.02,67.785,67.945,381611
10:54:00,67.9499,68.22,67.9499,68.1,270245
10:55:00,68.1,68.21,67.995,68.055,290839
10:56:00,68.055,68.1199,67.945,68.0399,193100
10:57:00,68.01,68.22,67.965,68.105,233244
10:58:00,68.1075,68.4,68.1,68.39,220320
10:59:00,68.4,68.5,68.34,68.4699,242124
11:00:00,68.465,68.77,68.465,68.695,303666
11:01:00,68.6951,68.895,68.615,68.855,291526
11:02:00,68.855,68.875,68.675,68.685,319841
11:03:00,68.685,68.6899,68.2501,68.2601,292995
11:04:00,68.27,68.31,68.12,68.26,204831
11:05:00,68.2535,68.2664,68.175,68.2664,158743
11:06:00,68.265,68.2675,68.16,68.235,166737
11:07:00,68.235,68.2757,68.11,68.115,166403
11:08:00,68.11,68.135,67.915,67.93,204812
11:09:00,67.925,68.13,67.915,68.08,228787
11:10:00,68.085,68.12,67.96,68.0181,175096
11:11:00,68.02,68.1,67.8001,67.8339,189469
11:12:00,67.835,67.845,67.5801,67.5801,278172
11:13:00,67.58,67.62,67.5,67.515,360847
11:14:00,67.515,67.6,67.35,67.4598,451496
11:15:00,67.46,67.57,67.46,67.5,251637
11:16:00,67.5,67.63,67.465,67.51,384543
11:17:00,67.5001,67.64,67.46,67.575,386937
11:18:00,67.575,67.73,67.5702,67.69,325928
11:19:00,67.68,67.79,67.6701,67.79,254865
11:20:00,67.79,67.865,67.725,67.815,152131
11:21:00,67.82,67.82,67.65,67.775,187124
11:22:00,67.775,67.89,67.755,67.76,175926
11:23:00,67.7502,67.86,67.725,67.84,167422
11:24:00,67.845,67.91,67.835,67.89,185217
11:25:00,67.89,68.11,67.775,68.11,296724
11:26:00,68.105,68.13,67.96,67.97,331293
11:27:00,67.9601,68.1399,67.94,68.105,288300
11:28:00,68.11,68.2,68.11,68.125,169357
11:29:00,68.13,68.135,67.945,68.0401,212664
11:30:00,68.04,68.28,68.0101,68.19,143552
11:31:00,68.19,68.49,68.1601,68.4751,182607
11:32:00,68.475,68.66,68.433,68.64,216527
11:33:00,68.64,68.73,68.6,68.685,153538
11:34:00,68.685,69.04,68.65,68.925,426252
11:35:00,68.93,68.97,68.73,68.8301,204420
11:36:00,68.835,68.835,68.6605,68.725,232363
11:37:00,68.725,68.755,68.685,68.725,113993
11:38:00,68.72,68.7799,68.72,68.755,105751
11:39:00,68.76,68.84,68.73,68.765,125904
11:40:00,68.76,68.82,68.72,68.78,102070
11:41:00,68.79,68.8199,68.71,68.815,106595
11:42:00,68.815,68.835,68.7,68.725,115547
11:43:00,68.725,68.81,68.725,68.795,62878
11:44:00,68.7998,68.805,68.7,68.775,122948
11:45:00,68.775,68.7999,68.705,68.77,98738
11:46:00,68.765,68.77,68.5575,68.765,261055
11:47:00,68.765,68.82,68.7001,68.745,80593
11:48:00,68.7401,68.7597,68.59,68.59,95668
11:49:00,68.5992,68.695,68.51,68.625,168084
11:50:00,68.6201,68.83,68.6201,68.79,183909
11:51:00,68.795,68.82,68.68,68.705,86518
11:52:00,68.71,68.771,68.6601,68.665,93283
11:53:00,68.665,68.76,68.655,68.745,70938
11:54:00,68.75,68.85,68.665,68.705,136376
11:55:00,68.71,68.73,68.5703,68.705,110467
11:56:00,68.705,68.775,68.685,68.74,72473
11:57:00,68.7498,68.91,68.7301,68.79,453094
11:58:00,68.795,68.9,68.68,68.87,207918
11:59:00,68.87,68.9,68.795,68.875,142156
12:00:00,68.8708,68.875,68.79,68.825,95527
12:01:00,68.82,68.82,68.6108,68.659,325901
12:02:00,68.6401,68.6425,68.5101,68.555,263491
12:03:00,68.5547,68.7,68.54,68.655,107358
12:04:00,68.65,68.675,68.555,68.62,85481
12:05:00,68.615,68.735,68.59,68.71,119088
12:06:00,68.705,68.795,68.55,68.615,103934
12:07:00,68.6121,68.68,68.6,68.665,70627
12:08:00,68.67,68.91,68.67,68.905,119390
12:09:00,68.905,68.97,68.8101,68.8346,155138
12:10:00,68.835,68.8599,68.755,68.8599,94772
12:11:00,68.86,68.92,68.7805,68.7858,80945
12:12:00,68.785,68.885,68.77,68.865,89069
12:13:00,68.86,68.88,68.77,68.83,121479
12:14:00,68.825,68.945,68.825,68.905,99127
12:15:00,68.9,68.9,68.77,68.825,134978
12:16:00,68.82,68.85,68.7,68.79,132814
12:17:00,68.79,68.895,68.75,68.8901,82374
12:18:00,68.9,68.94,68.86,68.905,80297
12:19:00,68.905,68.9399,68.83,68.835,79282
12:20:00,68.835,68.85,68.67,68.715,191214
12:21:00,68.715,68.73,68.57,68.58,375355
12:22:00,68.57,68.735,68.52,68.7194,245667
12:23:00,68.715,68.93,68.715,68.9063,262369
12:24:00,68.9099,68.96,68.84,68.935,154489
12:25:00,68.935,68.96,68.815,68.815,66242
12:26:00,68.8223,68.89,68.76,68.865,137392
12:27:00,68.86,68.87,68.79,68.805,69499
12:28:00,68.8,68.8199,68.765,68.7701,99885
12:29:00,68.775,68.85,68.75,68.84,105334
12:30:00,68.84,68.925,68.795,68.8914,243609
12:31:00,68.88,68.99,68.85,68.9754,254141
12:32:00,68.975,68.98,68.8,68.82,186096
12:33:00,68.82,68.825,68.7,68.73,180142
12:34:00,68.735,68.8,68.725,68.7601,104314
12:35:00,68.77,68.92,68.77,68.915,147721
12:36:00,68.915,69.07,68.875,69.0228,563426
12:37:00,69.025,69.16,68.955,68.975,214355
12:38:00,68.98,68.995,68.8,68.89,465650
12:39:00,68.9,69.065,68.85,68.855,247002
12:40:00,68.855,68.895,68.67,68.825,152122
12:41:00,68.82,68.995,68.81,68.945,108059
12:42:00,68.945,68.945,68.8838,68.92,76665
12:43:00,68.92,68.97,68.84,68.89,72741
12:44:00,68.895,68.91,68.8401,68.905,71099
12:45:00,68.905,69.05,68.86,69.05,87661
12:46:00,69.05,69.14,69.0401,69.07,137123
12:47:00,69.075,69.19,69.0701,69.185,136478
12:48:00,69.185,69.25,69.135,69.205,127165
12:49:00,69.205,69.245,69.135,69.135,121552
12:50:00,69.1301,69.2799,69.1,69.255,138858
12:51:00,69.251,69.33,69.16,69.3001,158628
12:52:00,69.31,69.31,69.2,69.225,105590
12:53:00,69.225,69.38,69.2217,69.335,166583
12:54:00,69.335,69.34,69.2201,69.225,75126
12:55:00,69.23,69.31,69.215,69.215,97951
12:56:00,69.2101,69.225,69.1601,69.215,86849
12:57:00,69.215,69.28,69.155,69.275,71266
12:58:00,69.275,69.32,69.21,69.25,125808
12:59:00,69.255,69.255,69.025,69.09,367507
13:00:00,69.095,69.19,69.0618,69.155,136664
13:01:00,69.155,69.245,69.105,69.2,134951
13:02:00,69.21,69.225,69.0602,69.0602,101467
13:03:00,69.06,69.12,69.0201,69.115,86427
13:04:00,69.115,69.215,69.115,69.18,77477
13:05:00,69.185,69.185,69.12,69.131,56327
13:06:00,69.135,69.14,69.005,69.025,102984
13:07:00,69.025,69.07,68.75,68.75,284858
13:08:00,68.74,68.755,68.44,68.4583,383616
13:09:00,68.45,68.47,68.355,68.445,261899
13:10:00,68.445,68.5464,68.41,68.545,151212
13:11:00,68.545,68.78,68.53,68.6861,133154
13:12:00,68.67,68.715,68.585,68.69,93361
13:13:00,68.69,68.705,68.61,68.69,132025
13:14:00,68.695,68.696,68.525,68.54,60609
13:15:00,68.54,68.5599,68.51,68.5397,51152
13:16:00,68.535,68.6,68.53,68.585,84415
13:17:00,68.585,68.595,68.475,68.4898,96263
13:18:00,68.4899,68.88,68.485,68.83,163991
13:19:00,68.835,68.85,68.77,68.775,68904
13:20:00,68.775,68.8099,68.69,68.785,182285
13:21:00,68.785,68.82,68.75,68.79,80411
13:22:00,68.79,68.82,68.755,68.785,64319
13:23:00,68.785,68.8,68.75,68.75,63003
13:24:00,68.755,68.82,68.745,68.792,111822
13:25:00,68.795,68.8,68.75,68.7735,59923
13:26:00,68.77,68.85,68.75,68.845,106944
13:27:00,68.845,68.85,68.77,68.785,44379
13:28:00,68.785,68.82,68.77,68.795,41405
13:29:00,68.795,68.815,68.74,68.815,90907
13:30:00,68.8101,68.8107,68.67,68.705,350534
13:31:00,68.705,68.77,68.64,68.71,139994
13:32:00,68.715,68.84,68.68,68.76,98704
13:33:00,68.76,68.77,68.635,68.6601,98608
13:34:00,68.665,68.73,68.6211,68.675,75741
13:35:00,68.68,68.72,68.57,68.595,80362
13:36:00,68.595,68.755,68.59,68.65,157490
13:37:00,68.65,68.65,68.5301,68.535,177619
13:38:00,68.53,68.545,68.46,68.51,102944
13:39:00,68.5,68.51,68.43,68.5,87198
13:40:00,68.49,68.59,68.45,68.575,84442
13:41:00,68.57,68.64,68.47,68.48,95258
13:42:00,68.49,68.56,68.4701,68.505,62851
13:43:00,68.51,68.52,68.42,68.485,90527
13:44:00,68.485,68.54,68.4601,68.515,83742
13:45:00,68.5186,68.58,68.465,68.565,70406
13:46:00,68.565,68.73,68.525,68.6901,115056
13:47:00,68.6902,68.72,68.6701,68.71,70646
13:48:00,68.705,68.75,68.695,68.71,66184
13:49:00,68.705,68.9,68.67,68.875,197710
13:50:00,68.875,68.89,68.785,68.82,116995
13:51:00,68.815,68.82,68.775,68.79,66878
13:52:00,68.795,68.835,68.785,68.825,67616
13:53:00,68.83,68.83,68.73,68.785,103296
13:54:00,68.785,68.84,68.76,68.815,58427
13:55:00,68.815,68.87,68.805,68.855,109473
13:56:00,68.8512,68.985,68.83,68.845,165119
13:57:00,68.845,68.8799,68.815,68.875,66760
13:58:00,68.875,68.935,68.855,68.93,88840
13:59:00,68.92,69.04,68.91,68.985,602903
14:00:00,68.985,69.13,68.96,69.0625,161732
14:01:00,69.065,69.16,69.025,69.16,98085
14:02:00,69.165,69.2599,69.1201,69.21,193000
14:03:00,69.2,69.23,69.09,69.135,77120
14:04:00,69.135,69.14,69.035,69.06,80642
14:05:00,69.055,69.06,69,69.025,130189
14:06:00,69.025,69.0898,69.0002,69.03,92205
14:07:00,69.03,69.09,68.91,69.04,398790
14:08:00,69.04,69.115,68.93,69.1001,490734
14:09:00,69.1,69.215,69.08,69.2001,83379
14:10:00,69.205,69.26,69.155,69.225,121400
14:11:00,69.225,69.24,69.165,69.175,60432
14:12:00,69.1701,69.31,69.17,69.245,312922
14:13:00,69.245,69.3099,69.225,69.2867,107784
14:14:00,69.28,69.35,69.26,69.345,83995
14:15:00,69.35,69.45,69.315,69.375,144559
14:16:00,69.375,69.44,69.345,69.4,148259
14:17:00,69.3951,69.46,69.37,69.42,97642
14:18:00,69.4197,69.43,69.25,69.265,109266
14:19:00,69.27,69.3,69.215,69.295,198171
14:20:00,69.295,69.33,69.2801,69.325,37463
14:21:00,69.325,69.355,69.285,69.3206,67172
14:22:00,69.33,69.33,69.25,69.285,76527
14:23:00,69.2864,69.32,69.265,69.275,70624
14:24:00,69.285,69.2851,69.14,69.195,116929
14:25:00,69.1901,69.27,69.18,69.185,62871
14:26:00,69.185,69.255,69.13,69.145,112796
14:27:00,69.145,69.185,69.1301,69.155,53270
14:28:00,69.155,69.19,69.125,69.19,50911
14:29:00,69.185,69.245,69.16,69.16,76500
14:30:00,69.165,69.32,69.165,69.275,102000
14:31:00,69.275,69.305,69.23,69.25,90424
14:32:00,69.255,69.348,69.25,69.325,80251
14:33:00,69.32,69.32,69.2001,69.245,67922
14:34:00,69.245,69.2993,69.175,69.29,125437
14:35:00,69.295,69.31,69.24,69.265,82016
14:36:00,69.265,69.345,69.2503,69.265,79209
14:37:00,69.26,69.2997,69.21,69.275,63345
14:38:00,69.27,69.275,69.185,69.235,83914
14:39:00,69.235,69.235,69.135,69.155,81735
14:40:00,69.155,69.285,69.135,69.235,78109
14:41:00,69.235,69.27,69.195,69.2211,68786
