time,open,high,low,close,volume
09:30:00,350.56,350.74,347.55,347.55,480317
09:31:00,347.55,349.6997,346.8819,349.315,92509
09:32:00,349.4,350.54,348.85,350.1662,35309
09:33:00,350.11,350.17,349.35,349.87,68252
09:34:00,349.815,350,348.95,349.11,42761
09:35:00,348.95,349.5,348.6,348.875,32991
09:36:00,348.9,349.53,348.56,348.96,35820
09:37:00,349,349.25,347.71,348.115,53653
09:38:00,348.16,348.77,348.12,348.6865,25497
09:39:00,348.6471,349.6,348.6471,349.325,43940
09:40:00,349.3473,349.4353,348.86,349.28,37801
09:41:00,349.2651,349.7,349.13,349.24,27250
09:42:00,349.195,349.85,349.03,349.35,36370
09:43:00,349.42,349.43,349,349.2,26725
09:44:00,349.075,349.33,348.81,349.33,14038
09:45:00,349.2821,349.78,348.6901,348.735,39774
09:46:00,348.76,348.95,348.46,348.82,14596
09:47:00,348.815,348.905,348.43,348.565,15509
09:48:00,348.6,348.61,347.87,348.04,47163
09:49:00,347.9617,348.02,347.54,347.8398,38343
09:50:00,347.93,348.13,347.8,347.92,20159
09:51:00,347.98,348.0796,347.74,347.795,31879
09:52:00,347.77,348.4543,347.73,348.27,30079
09:53:00,348.34,348.8251,348.18,348.695,47491
09:54:00,348.645,348.89,348.56,348.66,16084
09:55:00,348.6525,348.8,348.46,348.575,14379
09:56:00,348.57,348.7,348.35,348.7,9124
09:57:00,348.62,348.899,348.55,348.65,10280
09:58:00,348.6,348.9,348.51,348.76,16942
09:59:00,348.79,349.49,348.6405,349.145,25489
10:00:00,349.215,349.28,348.84,348.85,29175
10:01:00,348.86,349.06,348.66,348.77,18671
10:02:00,348.865,348.94,348.63,348.765,14665
10:03:00,348.72,349,348.7,348.8341,21815
10:04:00,348.94,349.39,348.9,349.09,31568
10:05:00,349.085,349.4483,349.085,349.18,16878
10:06:00,349.19,349.38,349.09,349.23,17148
10:07:00,349.26,349.26,348.66,348.6951,15968
10:08:00,348.73,349.0273,348.5,348.945,22364
10:09:00,349,349.2,348.9,349.01,13060
10:10:00,349.035,349.035,348.64,348.735,14509
10:11:00,348.7686,348.7686,348.39,348.64,20760
10:12:00,348.64,348.8199,348.53,348.7799,9913
10:13:00,348.77,348.99,348.66,348.8405,15418
10:14:00,348.86,349.07,348.84,348.9899,13174
10:15:00,348.9,348.99,348.4,348.61,22535
10:16:00,348.61,348.64,348.255,348.52,28085
10:17:00,348.515,348.82,348.05,348.82,31172
10:18:00,348.79,348.99,348.69,348.72,23502
10:19:00,348.69,348.895,348.56,348.775,10798
10:20:00,348.73,348.94,348.62,348.8499,12087
10:21:00,348.85,348.9,348.5507,348.88,22467
10:22:00,348.92,349.5,348.82,349.26,30913
10:23:00,349.235,349.47,349.15,349.18,14299
10:24:00,349.19,349.25,348.59,348.8,15122
10:25:00,348.83,348.9,348.68,348.89,11273
10:26:00,348.89,348.98,348.765,348.785,12341
10:27:00,348.76,348.95,348.5647,348.93,13848
10:28:00,348.95,349.09,348.72,348.745,27073
10:29:00,348.74,348.83,348.63,348.8099,14777
10:30:00,348.74,348.74,348.49,348.645,12833
10:31:00,348.66,348.8099,348.61,348.8024,9246
10:32:00,348.8,348.81,348.3011,348.335,17511
10:33:00,348.34,348.571,348.34,348.54,18710
10:34:00,348.54,348.62,348.45,348.49,15992
10:35:00,348.495,348.56,348.11,348.2,25922
10:36:00,348.21,348.26,348.03,348.2599,23341
10:37:00,348.25,348.5,348.25,348.47,13739
10:38:00,348.49,348.49,348.04,348.18,24845
10:39:00,348.14,348.155,347.94,348.14,39352
10:40:00,348.105,348.33,348.05,348.15,15528
10:41:00,348.135,348.18,347.41,347.505,29355
10:42:00,347.505,347.62,347.3,347.34,21305
10:43:00,347.34,347.8085,347.34,347.705,13176
10:44:00,347.68,347.77,347.55,347.61,13442
10:45:00,347.64,347.97,347.62,347.87,22303
10:46:00,347.865,348.3173,347.865,348.125,17145
10:47:00,348.125,348.21,347.89,348.07,13768
10:48:00,348.064,348.5,347.94,348.095,21555
10:49:00,348.11,348.42,348.08,348.32,9099
10:50:00,348.3201,348.76,348.28,348.755,19578
10:51:00,348.755,348.96,348.66,348.83,17579
10:52:00,348.9,348.98,348.82,348.97,7968
10:53:00,348.985,348.985,348.81,348.95,12654
10:54:00,348.905,349.125,348.79,348.91,24350
10:55:00,348.91,348.9511,348.69,348.85,15651
10:56:00,348.8941,348.93,348.32,348.36,20374
10:57:00,348.355,348.405,348.09,348.09,13490
10:58:00,348.11,348.38,348.1,348.32,11053
10:59:00,348.33,348.35,348.22,348.298,8662
11:00:00,348.3,349.67,348.26,348.95,90127
11:01:00,348.92,348.92,347.57,348.18,49633
11:02:00,348.2,348.255,347.59,347.788,22340
11:03:00,347.77,347.7799,347.36,347.5716,15776
11:04:00,347.53,347.84,347.53,347.77,10957
11:05:00,347.73,347.76,347.41,347.59,18515
11:06:00,347.525,347.92,347.495,347.89,8073
11:07:00,347.88,348.17,347.87,348.03,11124
11:08:00,348.05,348.08,347.74,348.08,13528
11:09:00,348.01,348.3,347.975,348.21,21325
11:10:00,348.24,348.42,348.15,348.2,15990
11:11:00,348.195,348.22,348.03,348.155,10300
11:12:00,348.16,348.26,348.1,348.15,18038
11:13:00,348.15,348.1526,347.99,347.995,15825
11:14:00,347.97,348.15,347.95,348.04,19722
11:15:00,348.03,348.15,347.98,348.05,16671
11:16:00,348.08,348.1,347.99,348.04,17165
11:17:00,348.04,348.12,347.93,348.12,21124
11:18:00,348.08,348.385,347.92,348.035,16316
11:19:00,348.06,348.24,347.88,347.905,16372
11:20:00,347.905,348.17,347.56,347.68,18389
11:21:00,347.69,347.975,347.56,347.79,14367
11:22:00,347.82,347.88,347.63,347.79,18307
11:23:00,347.68,347.99,347.68,347.907,10727
11:24:00,347.9617,347.97,347.57,347.6106,12656
11:25:00,347.6,347.76,347.38,347.43,16500
11:26:00,347.425,347.53,347.25,347.5,16733
11:27:00,347.53,347.69,347.37,347.64,18561
11:28:00,347.6999,347.6999,347.48,347.57,11799
11:29:00,347.56,347.6399,347.33,347.45,18001
11:30:00,347.395,347.59,347.3,347.59,17888
11:31:00,347.6,347.89,347.53,347.7895,14741
11:32:00,347.74,347.81,347.67,347.72,15622
11:33:00,347.6901,347.72,347.42,347.6,13359
11:34:00,347.56,348.3,347.52,348.12,29742
11:35:00,348.17,348.48,348.1,348.34,45094
11:36:00,348.3101,348.7,348.3101,348.56,27036
11:37:00,348.58,348.78,348.505,348.68,15091
11:38:00,348.67,348.77,348.61,348.68,23051
11:39:00,348.685,348.86,348.4,348.4,23438
11:40:00,348.375,348.65,348.35,348.58,9783
11:41:00,348.575,348.68,348.39,348.465,16149
11:42:00,348.46,348.66,348.3411,348.55,10706
11:43:00,348.52,348.97,348.46,348.8201,13910
11:44:00,348.85,348.958,348.76,348.76,21196
11:45:00,348.78,348.96,348.75,348.84,11093
11:46:00,348.815,348.83,348.5601,348.65,16610
11:47:00,348.63,348.6602,348.52,348.65,10861
11:48:00,348.615,348.71,348.43,348.43,22998
11:49:00,348.49,348.69,348.49,348.6,14106
11:50:00,348.58,348.6899,348.54,348.66,13226
11:51:00,348.6599,348.82,348.6599,348.775,8108
11:52:00,348.79,349.025,348.79,349.025,18507
11:53:00,349.01,349.04,348.86,349.03,17992
