time,open,high,low,close,volume
09:30:00,307.22,308.55,307,308.215,1003118
09:31:00,308.15,308.78,307.74,307.77,201285
09:32:00,307.71,308.3,307.47,308.245,141705
09:33:00,308.27,308.99,308.14,308.845,214823
09:34:00,308.8375,308.96,308.46,308.8,118234
09:35:00,308.8,308.9,308.235,308.525,195822
09:36:00,308.47,309.24,308.42,309.02,221189
09:37:00,309.0492,309.34,308.71,309.3,108162
09:38:00,309.3,309.48,308.77,308.77,120638
09:39:00,308.76,309.48,308.74,309.434,83869
09:40:00,309.4132,309.91,308.76,308.805,140812
09:41:00,308.8,309.26,308.54,308.57,90208
09:42:00,308.57,308.85,308.09,308.74,146527
09:43:00,308.71,309.43,308.59,309.06,84943
09:44:00,309.06,309.44,308.78,309.29,75833
09:45:00,309.34,309.58,308.995,309.42,93742
09:46:00,309.41,309.9,309.29,309.785,107070
09:47:00,309.75,309.95,309.22,309.425,137913
09:48:00,309.44,309.66,309.32,309.575,79743
09:49:00,309.58,309.585,309.16,309.4,93082
09:50:00,309.41,309.93,309.29,309.66,75301
09:51:00,309.7,309.73,308.4,308.57,146907
09:52:00,308.54,309.03,308.54,309,87082
09:53:00,308.95,309.14,308.7947,309.035,77643
09:54:00,309.02,309.23,308.94,309.19,81506
09:55:00,309.185,309.425,308.835,309.325,73121
09:56:00,309.32,309.72,309.32,309.65,80242
09:57:00,309.66,309.77,309.36,309.435,108484
09:58:00,309.43,309.4799,309,309.2505,85871
09:59:00,309.275,309.63,309.22,309.63,86569
10:00:00,309.63,309.64,309.31,309.5188,76144
10:01:00,309.56,309.6,309,309.19,104801
10:02:00,309.17,309.5,309.0475,309.33,59545
10:03:00,309.345,309.42,309.17,309.25,47813
10:04:00,309.25,309.4,309.06,309.38,85053
10:05:00,309.37,309.52,309.12,309.25,55538
10:06:00,309.24,309.5,309.04,309.3,106153
10:07:00,309.3,309.76,309.25,309.56,137508
10:08:00,309.55,309.73,309.465,309.565,63430
10:09:00,309.58,309.71,309.47,309.57,115123
10:10:00,309.57,309.57,308.94,309.01,94518
10:11:00,309.015,309.44,308.87,309.045,87010
10:12:00,309.04,309.6286,308.99,309.46,78517
10:13:00,309.46,309.9899,309.41,309.87,94971
10:14:00,309.87,309.98,309.63,309.86,88042
10:15:00,309.87,310.25,309.48,309.745,374383
10:16:00,309.745,310.37,309.65,310.355,101681
10:17:00,310.37,310.62,310.2,310.43,178087
10:18:00,310.43,310.63,310.22,310.59,160418
10:19:00,310.58,310.91,310.471,310.8905,132769
10:20:00,310.9,311.04,310.53,310.8,149878
10:21:00,310.81,311.39,310.8,311.165,131334
10:22:00,311.165,311.22,310.96,311.13,93733
10:23:00,311.14,311.37,311.04,311.17,107332
10:24:00,311.18,311.34,310.9601,311.09,95162
10:25:00,311.075,311.295,311.05,311.195,84748
10:26:00,311.185,311.46,311.1,311.36,89246
10:27:00,311.37,311.5,311.11,311.43,151130
10:28:00,311.44,311.6796,311.33,311.41,161742
10:29:00,311.43,311.75,311.33,311.73,113204
10:30:00,311.7,311.82,311.25,311.5452,183131
10:31:00,311.54,311.64,311.3,311.52,75759
10:32:00,311.515,311.61,311.3,311.36,93586
10:33:00,311.35,311.6,311.31,311.4,91877
10:34:00,311.41,311.49,311.2101,311.285,102305
10:35:00,311.255,311.78,311.24,311.74,100419
10:36:00,311.71,311.84,311.65,311.81,111698
10:37:00,311.8,311.82,311.535,311.59,60688
10:38:00,311.585,311.7209,311.55,311.5501,56814
10:39:00,311.5501,311.78,311.43,311.68,113767
10:40:00,311.675,311.77,311.6001,311.765,89288
10:41:00,311.77,311.77,311.59,311.65,87334
10:42:00,311.655,311.69,311.39,311.475,111468
10:43:00,311.4641,311.73,311.25,311.705,92967
10:44:00,311.705,311.77,311.4,311.4,53336
10:45:00,311.4,311.625,311.26,311.6,39576
10:46:00,311.595,311.95,311.51,311.87,97170
10:47:00,311.87,312.32,311.82,312.115,180483
10:48:00,312.095,312.1699,311.95,312.05,72912
10:49:00,312.07,312.18,311.77,312.0151,79722
10:50:00,312.015,312.1799,312,312.135,50035
10:51:00,312.13,312.35,312.04,312.1,92562
10:52:00,312.09,312.33,312,312.115,75772
10:53:00,312.12,312.33,312.09,312.245,72041
10:54:00,312.25,312.41,312.175,312.25,66156
10:55:00,312.23,312.34,312.0604,312.23,83833
10:56:00,312.23,312.42,312.21,312.3795,49770
10:57:00,312.37,312.38,312.1001,312.1944,44528
10:58:00,312.21,312.28,312.1105,312.27,51648
10:59:00,312.27,312.58,312.26,312.5201,109026
11:00:00,312.55,312.75,312.535,312.605,118697
11:01:00,312.62,312.94,312.54,312.79,96938
11:02:00,312.785,312.865,312.5,312.56,59573
11:03:00,312.54,312.815,312.54,312.815,34397
11:04:00,312.82,312.855,312.74,312.79,73143
11:05:00,312.79,312.92,312.62,312.895,83514
11:06:00,312.89,312.89,312.5,312.6,81246
11:07:00,312.59,312.74,312.46,312.71,67493
11:08:00,312.71,312.78,312.62,312.74,59594
11:09:00,312.745,312.745,312.59,312.64,39084
11:10:00,312.64,312.84,312.5566,312.8,177001
11:11:00,312.805,313.06,312.805,312.99,136624
11:12:00,312.985,313.06,312.88,313.05,47758
11:13:00,313.055,313.21,312.9,312.95,78540
11:14:00,312.94,312.98,312.825,312.875,54434
11:15:00,312.87,312.89,312.661,312.82,46110
11:16:00,312.81,312.95,312.735,312.8,44997
11:17:00,312.8,313.07,312.75,312.975,57470
11:18:00,312.97,313.19,312.96,313.02,120240
11:19:00,313.02,313.4,312.89,313.28,123467
11:20:00,313.3,313.5,313.15,313.25,144537
11:21:00,313.275,313.28,313.01,313.12,140029
11:22:00,313.12,313.19,312.94,313.125,104420
11:23:00,313.12,313.22,313.0102,313.1,32132
11:24:00,313.12,313.3,312.97,312.9795,91828
11:25:00,312.975,313.23,312.95,313.06,96253
11:26:00,313.065,313.4,313,313.1699,109214
11:27:00,313.18,313.42,313.18,313.28,73351
11:28:00,313.295,313.5,313.2367,313.33,95973
11:29:00,313.335,313.6,313.3,313.58,122093
11:30:00,313.585,313.62,313.36,313.47,76905
11:31:00,313.48,313.565,313.43,313.55,64285
11:32:00,313.545,313.66,313.41,313.565,92963
11:33:00,313.56,313.645,313.445,313.635,36421
11:34:00,313.64,313.71,313.56,313.62,60930
11:35:00,313.62,313.88,313.61,313.84,77723
11:36:00,313.82,313.83,313.6,313.69,88741
11:37:00,313.7,313.875,313.69,313.845,49729
11:38:00,313.82,314.07,313.565,314.03,128360
11:39:00,314.05,314.06,313.75,313.83,79893
11:40:00,313.89,314.04,313.74,313.755,61408
11:41:00,313.76,314.05,313.72,314.02,58848
11:42:00,314.015,314.08,313.84,313.885,65631
11:43:00,313.89,314.04,313.83,313.995,53402
11:44:00,313.99,314.12,313.86,314.09,40299
