time,open,high,low,close,volume
09:30:00,328.25,328.99,327.2,327.57,1122113
09:31:00,327.585,328.03,327.17,327.83,194320
09:32:00,327.83,328.68,327.31,328.38,280965
09:33:00,328.33,328.44,327.345,327.39,138782
09:34:00,327.345,327.82,326.79,327.12,149215
09:35:00,327.14,327.68,327.01,327.52,201982
09:36:00,327.525,328.025,327.39,327.54,184114
09:37:00,327.54,328.1,327.32,327.365,158871
09:38:00,327.39,327.9,327.21,327.435,155574
09:39:00,327.42,327.78,327.2401,327.6899,80527
09:40:00,327.645,328.17,327.29,328.05,150232
09:41:00,328.05,328.36,327.75,327.86,136100
09:42:00,327.85,328.04,327.23,327.49,181978
09:43:00,327.49,328.05,327.49,327.72,158105
09:44:00,327.72,328.23,327.6525,327.855,141033
09:45:00,327.885,328.52,327.8,328.5,188571
09:46:00,328.53,329.48,328.52,329.48,219308
09:47:00,329.48,329.69,327.79,329.18,267452
09:48:00,329.15,329.16,328.6401,328.88,165723
09:49:00,328.9,329.46,328.82,328.975,134018
09:50:00,328.975,329.3399,328.75,329.28,159234
09:51:00,329.3,329.6,329.1,329.255,173371
09:52:00,329.22,330.03,328.98,329.72,592704
09:53:00,329.75,330.19,329.66,330.025,349285
09:54:00,330.025,330.31,329.5701,329.8554,280446
09:55:00,329.86,330.35,329.75,330.16,206814
09:56:00,330.175,330.2448,329.8114,329.98,143295
09:57:00,330.03,330.2,329.85,330.07,144929
09:58:00,330.06,330.47,329.9403,330.395,140758
09:59:00,330.395,331.15,330.39,331.15,285222
10:00:00,331.075,331.41,330.79,331.03,276932
10:01:00,331.035,331.0407,329.76,330.025,309633
10:02:00,330.025,330.3,329.6716,330.05,129291
10:03:00,330.02,330.035,329.72,329.805,99238
10:04:00,329.79,330.18,329.74,330.041,106114
10:05:00,330.05,330.4,330,330.0801,85502
10:06:00,330.07,330.0906,328.82,328.83,189169
10:07:00,328.83,328.88,328.14,328.75,217672
10:08:00,328.73,329.18,328.7013,328.73,164846
10:09:00,328.73,328.95,327.89,328.27,255987
10:10:00,328.27,328.4299,327.9,328.06,133019
10:11:00,328.09,328.655,328.0519,328.27,102948
10:12:00,328.25,328.4899,328.17,328.23,79305
10:13:00,328.23,328.69,328.14,328.535,171801
10:14:00,328.5,328.77,328.45,328.71,47477
10:15:00,328.6701,328.74,328.34,328.6,70100
10:16:00,328.615,328.9599,328.5472,328.9418,58053
10:17:00,328.95,329.41,328.95,329.125,106346
10:18:00,329.1,329.37,329.05,329.255,77708
10:19:00,329.24,329.2842,329.08,329.14,77445
10:20:00,329.17,329.455,329.09,329.455,87272
10:21:00,329.455,329.68,329.34,329.57,84362
10:22:00,329.58,329.59,329.37,329.49,115558
10:23:00,329.48,329.69,329.27,329.44,56525
10:24:00,329.435,330.28,329.36,330.24,151353
10:25:00,330.23,330.3125,330,330.215,77332
10:26:00,330.215,330.61,330.1644,330.56,112312
10:27:00,330.58,330.6099,330.16,330.1897,104965
10:28:00,330.19,330.32,329.98,330.14,67264
10:29:00,330.14,330.39,330.06,330.39,67853
10:30:00,330.34,330.43,330.28,330.35,52318
10:31:00,330.36,330.73,330.32,330.59,86966
10:32:00,330.58,330.88,330.58,330.85,74991
10:33:00,330.85,331.01,330.81,330.927,125200
10:34:00,330.93,331.03,330.43,330.64,163267
10:35:00,330.625,330.88,330.56,330.585,65061
10:36:00,330.59,330.95,330.4801,330.915,80329
10:37:00,330.88,331,330.65,330.745,69000
10:38:00,330.745,330.91,330.745,330.855,59737
10:39:00,330.86,330.99,330.734,330.75,68796
10:40:00,330.74,331.15,330.63,330.89,160747
10:41:00,330.86,330.88,330.19,330.33,122873
10:42:00,330.33,330.5,330.301,330.405,88540
10:43:00,330.395,330.645,330.26,330.545,75701
10:44:00,330.55,330.705,330.43,330.7,55197
10:45:00,330.69,330.89,330.41,330.41,83313
10:46:00,330.41,330.63,330.38,330.57,46124
10:47:00,330.55,330.55,330.22,330.39,58884
10:48:00,330.39,330.65,330.37,330.58,36141
10:49:00,330.58,330.62,330.22,330.38,55366
10:50:00,330.36,330.365,330.02,330.115,97945
10:51:00,330.14,330.2,329.775,330.14,110677
10:52:00,330.15,330.4099,330.05,330.25,39700
10:53:00,330.26,330.52,330.18,330.5,83478
10:54:00,330.485,330.5,330.11,330.25,76262
10:55:00,330.24,330.47,330.17,330.34,28577
10:56:00,330.34,330.34,330.15,330.175,46559
10:57:00,330.16,330.16,330.02,330.09,61602
10:58:00,330.09,330.18,330.04,330.1301,33643
10:59:00,330.15,330.32,330,330.2,74096
11:00:00,330.18,330.26,330.02,330.16,45776
11:01:00,330.145,330.585,330.07,330.57,49948
11:02:00,330.54,330.56,330.25,330.37,28391
11:03:00,330.37,330.54,330.15,330.22,51360
11:04:00,330.215,330.2761,330.08,330.13,33117
11:05:00,330.125,330.31,330.11,330.17,61138
11:06:00,330.15,330.21,329.88,329.98,147681
11:07:00,329.99,330.0001,329.35,329.57,136228
11:08:00,329.565,329.92,329.4,329.8099,51997
11:09:00,329.805,330.03,329.74,329.945,43021
11:10:00,329.945,330.165,329.91,330.15,60135
11:11:00,330.145,330.6,330.115,330.47,74636
11:12:00,330.465,330.49,330.27,330.37,52580
11:13:00,330.37,330.59,330.33,330.59,58080
11:14:00,330.59,330.62,330.43,330.47,51583
11:15:00,330.465,330.49,330.2209,330.23,63229
11:16:00,330.24,330.43,330.1381,330.42,51434
11:17:00,330.42,330.57,330.33,330.4701,51795
11:18:00,330.48,330.58,330.16,330.26,125548
11:19:00,330.255,330.48,330.23,330.43,53153
11:20:00,330.44,330.47,330.175,330.175,68926
11:21:00,330.16,330.24,329.855,329.89,102195
11:22:00,329.9,330.2,329.8205,330.2,54936
11:23:00,330.225,330.6,330.19,330.54,76222
11:24:00,330.53,330.64,330.37,330.48,64516
11:25:00,330.485,330.855,330.48,330.85,62353
11:26:00,330.835,330.86,330.6901,330.83,44190
11:27:00,330.85,330.925,330.715,330.735,59772
11:28:00,330.72,330.86,330.71,330.7999,62547
11:29:00,330.8,330.9,330.4301,330.63,84872
11:30:00,330.6501,330.715,330.5401,330.69,73470
11:31:00,330.68,330.69,330.56,330.67,34696
11:32:00,330.665,330.7792,330.54,330.66,49154
11:33:00,330.655,330.77,330.55,330.63,47561
11:34:00,330.627,330.84,330.48,330.8,42734
11:35:00,330.805,331.05,330.6747,330.94,108525
11:36:00,330.945,331.18,330.59,330.67,63023
11:37:00,330.6467,330.82,330.55,330.8199,30507
11:38:00,330.805,331.07,330.72,331.0694,44790
11:39:00,331.07,331.38,331.05,331.37,82935
11:40:00,331.37,331.54,331.33,331.4601,86132
11:41:00,331.46,331.65,331.18,331.18,97489
11:42:00,331.2,331.2,331.05,331.145,56812
11:43:00,331.145,331.28,331.1,331.14,48828
11:44:00,331.15,331.315,331.12,331.2892,50867
11:45:00,331.305,331.485,331.27,331.33,52096
11:46:00,331.32,331.425,331.23,331.4144,32619
11:47:00,331.42,331.55,331.3,331.5301,73581
11:48:00,331.54,331.83,331.54,331.61,103961
11:49:00,331.605,331.64,331.46,331.5,71076
11:50:00,331.49,331.86,331.48,331.75,79788
11:51:00,331.77,332.04,331.76,332,142426
11:52:00,332.01,332.01,331.7,331.83,73952
11:53:00,331.83,331.93,331.59,331.92,62333
11:54:00,331.93,332.28,331.88,332.2399,98242
11:55:00,332.22,332.2399,331.745,331.745,81881
11:56:00,331.76,331.94,331.6001,331.83,53623
11:57:00,331.85,332,331.77,331.965,36102
11:58:00,331.9501,331.9699,331.76,331.86,56122
11:59:00,331.85,331.86,331.69,331.85,56334
12:00:00,331.855,331.95,331.452,331.6,99003
12:01:00,331.585,331.67,331.2601,331.27,66596
12:02:00,331.27,331.5499,331.23,331.515,62568
12:03:00,331.51,331.6799,331.47,331.59,46747
12:04:00,331.57,331.67,331.37,331.63,143325
12:05:00,331.64,331.95,331.51,331.51,153965
12:06:00,331.53,331.74,331.35,331.645,56199
12:07:00,331.64,331.69,331.41,331.4799,80071
12:08:00,331.48,331.61,331.3701,331.435,81047
12:09:00,331.44,331.48,331.2479,331.33,51353
12:10:00,331.35,331.44,331.19,331.28,36913
12:11:00,331.28,331.39,331.03,331.1,72909
12:12:00,331.115,331.2987,331.01,331.26,68232
12:13:00,331.25,331.29,331.03,331.13,59206
12:14:00,331.11,331.15,330.6,330.67,85063
12:15:00,330.65,330.8644,330.46,330.8,67113
12:16:00,330.8,330.9399,330.72,330.89,47473
12:17:00,330.9,331.165,330.87,331.13,49418
12:18:00,331.15,331.46,331.07,331.17,114613
12:19:00,331.19,331.22,330.97,331.1,40493
12:20:00,331.1,331.16,330.85,331.15,48892
12:21:00,331.14,331.38,331.1,331.2109,42845
12:22:00,331.22,331.22,330.96,331.03,59245
12:23:00,331.03,331.3,331.0031,331.22,38623
12:24:00,331.235,331.24,331.1301,331.16,30428
12:25:00,331.17,331.38,331.13,331.295,45007
12:26:00,331.31,331.35,331.06,331.085,37143
12:27:00,331.09,331.4,331.07,331.355,44274
12:28:00,331.355,331.37,331.14,331.17,47028
12:29:00,331.165,331.23,331.06,331.14,31604
12:30:00,331.165,331.34,331.125,331.3,65665
12:31:00,331.3,331.4,331.22,331.25,37481
12:32:00,331.27,331.37,331.1401,331.16,37762
12:33:00,331.17,331.37,331.13,331.195,45047
12:34:00,331.18,331.24,331.07,331.18,37284
12:35:00,331.16,331.18,330.93,330.964,34388
12:36:00,330.96,331.06,330.685,330.815,74019
12:37:00,330.8127,330.825,330.56,330.6,47431
12:38:00,330.6,330.7,330.13,330.36,98846
12:39:00,330.36,330.37,330.13,330.26,59306
12:40:00,330.26,330.41,330.16,330.345,52525
12:41:00,330.325,330.37,330.22,330.295,40133
12:42:00,330.29,330.3,329.88,329.97,80851
12:43:00,329.98,330.08,329.86,330.0333,91007
12:44:00,330.04,330.44,330.03,330.438,42274
12:45:00,330.42,330.72,330.34,330.395,81720
12:46:00,330.395,330.505,330.33,330.41,61428
12:47:00,330.45,330.7,330.39,330.5,120057
12:48:00,330.5335,331.12,330.449,331.045,66786
12:49:00,331.06,331.345,331,331.345,73098
12:50:00,331.35,331.7,331.33,331.675,70765
12:51:00,331.6884,331.99,331.62,331.7835,96791
12:52:00,331.8,331.85,331.67,331.71,54402
12:53:00,331.719,331.8,331.68,331.775,69266
12:54:00,331.78,331.915,331.67,331.88,76233
12:55:00,331.88,331.89,331.6508,331.775,30627
12:56:00,331.79,331.95,331.72,331.95,35277
12:57:00,331.9694,332.04,331.75,331.82,147611
12:58:00,331.83,331.88,331.66,331.8,43085
12:59:00,331.82,332.08,331.75,332.08,124117
13:00:00,332.055,332.24,331.83,331.925,146458
13:01:00,331.935,332,331.85,331.93,116772
13:02:00,331.93,332.0628,331.93,331.96,83934
13:03:00,331.97,332.2599,331.97,332.1499,80536
13:04:00,332.1351,332.37,332.05,332.32,41321
