time,open,high,low,close,volume
09:30:00,404.67,405.6,400.2401,401.77,463291
09:31:00,401.37,401.97,399.71,400.585,163755
09:32:00,400.7,401.2199,400.09,400.575,99307
09:33:00,400.46,400.88,399.7601,400.6547,111610
09:34:00,400.55,401.4897,400.2029,400.42,118452
09:35:00,400.33,400.47,397.37,397.4532,239437
09:36:00,397.49,398.04,396.56,396.5706,258494
09:37:00,396.65,396.8,395.65,395.86,186999
09:38:00,395.85,397.2,395.65,396.8,156825
09:39:00,396.74,397.17,396.37,396.41,116420
09:40:00,396.39,396.87,395.32,395.565,160434
09:41:00,395.565,395.885,395,395.3,170586
09:42:00,395.24,395.52,395,395.28,105134
09:43:00,395.24,395.75,394.811,395.68,136208
09:44:00,395.66,397.19,395.64,397.035,178737
09:45:00,397.07,397.26,396.36,396.82,159065
09:46:00,396.9289,397.18,396.441,396.5534,135528
09:47:00,396.52,396.59,395.8,395.8,110127
09:48:00,395.905,396.6,395.8203,396.45,88607
09:49:00,396.31,396.395,395,395.7,185801
09:50:00,395.7,395.84,394.86,394.96,109426
09:51:00,394.98,395.3,394.6,394.99,151584
09:52:00,395.005,395.1,394.41,394.7425,119942
09:53:00,394.745,395.06,394.55,394.6,75790
09:54:00,394.6,395.11,394.25,394.685,162598
09:55:00,394.62,394.96,394.08,394.7504,110756
09:56:00,394.81,395.2,394.56,394.647,111682
09:57:00,394.71,395.72,394.65,395.6661,100884
09:58:00,395.66,395.75,395.32,395.53,83993
09:59:00,395.51,396.12,395.21,395.4716,129349
10:00:00,395.535,396.12,395.15,395.425,79535
10:01:00,395.425,395.6681,395.04,395.1401,71260
10:02:00,395.18,395.4299,394.51,394.71,100150
10:03:00,394.69,395.6,394.22,395.54,130676
10:04:00,395.495,395.75,395.12,395.2995,59265
10:05:00,395.21,395.6591,394.37,394.44,129662
10:06:00,394.41,394.7099,393.6,394.155,203526
10:07:00,394.155,395.15,394.13,395.04,71625
10:08:00,395,395.3414,394.68,394.775,82087
10:09:00,394.8,395.48,394.71,395.32,67784
10:10:00,395.24,395.34,394.8201,395.06,54995
10:11:00,395.04,395.16,394.12,394.545,123506
10:12:00,394.54,394.7099,394.13,394.265,65870
10:13:00,394.265,394.74,394.11,394.702,49976
10:14:00,394.7,395.1312,394.5501,394.955,73304
10:15:00,395,395.33,394.84,395.03,87753
10:16:00,394.94,395.11,393.36,393.98,190749
10:17:00,394.04,394.31,392.7401,393.505,194870
10:18:00,393.5251,393.93,393.1,393.5406,81694
10:19:00,393.53,393.92,393.3412,393.78,65223
10:20:00,393.8,394.15,393.2201,393.45,73783
10:21:00,393.4108,393.58,392.855,393.34,107981
10:22:00,393.3,393.9399,393.09,393.395,56894
10:23:00,393.33,394.5,393.03,394.5,142483
10:24:00,394.45,394.99,394.27,394.865,92289
10:25:00,394.87,394.93,394.48,394.78,53460
10:26:00,394.75,396.11,394.59,396,137200
10:27:00,395.98,396.8572,395.82,396.68,150820
10:28:00,396.69,396.84,396.4,396.72,85169
10:29:00,396.73,397.7801,396.73,397.7801,176192
10:30:00,397.8,398.37,397.41,397.53,181798
10:31:00,397.57,398.6,397.29,398.48,183460
10:32:00,398.53,399.3,398.24,398.89,124338
10:33:00,398.8873,398.96,397.88,398.4,109664
10:34:00,398.375,398.599,398.24,398.54,58054
10:35:00,398.555,399.17,398.31,398.965,86669
10:36:00,398.9999,399.28,398.64,398.64,90372
10:37:00,398.68,398.8,398.1,398.76,93981
10:38:00,398.7899,399.145,398.59,398.8,94009
10:39:00,398.78,399.1,398.45,399.04,57796
10:40:00,399.07,399.08,397.5,398.17,125595
10:41:00,398.135,398.5292,397.77,398.13,66341
10:42:00,398.08,398.65,398.02,398.49,49510
10:43:00,398.43,398.43,397.9001,397.93,39590
10:44:00,398.02,398.28,397.76,398.24,38336
10:45:00,398.3,398.3299,397.53,397.68,54538
10:46:00,397.685,398.9,397.49,398.775,60906
