time,open,high,low,close,volume
09:30:00,392.35,392.5,388.44,388.44,516558
09:31:00,388.72,388.99,387.8,388.59,224898
09:32:00,388.495,388.8899,387.25,387.87,173070
09:33:00,387.75,387.95,387.2,387.522,130669
09:34:00,387.6184,389.06,387.475,388.805,150210
09:35:00,388.805,389.18,388.0149,388.27,167652
09:36:00,388.22,388.38,387.33,388.26,165221
09:37:00,388.3,388.8499,387.8605,388.8399,110485
09:38:00,388.8,389.36,388.62,388.755,163837
09:39:00,388.74,388.8,387.44,387.8661,140619
09:40:00,387.8903,389.22,387.5,388.715,129199
09:41:00,388.696,388.9838,387.77,387.81,93591
09:42:00,387.91,388.5399,387.44,387.89,107967
09:43:00,387.89,387.97,386.7,387.36,187523
09:44:00,387.3563,388.1,386.56,386.65,124679
09:45:00,386.69,387.7,386.4,387.19,135938
09:46:00,387.1442,387.55,386.8693,387.305,83570
09:47:00,387.4,387.7,387.0401,387.165,60808
09:48:00,387.21,387.52,386.31,386.6994,105251
09:49:00,386.59,386.83,386.14,386.3693,102458
09:50:00,386.38,386.98,386.2,386.3,118607
09:51:00,386.3,386.89,386.06,386.16,92730
09:52:00,386.13,387.11,386.051,386.79,99668
09:53:00,386.83,386.9822,386,386.4017,105004
09:54:00,386.39,386.68,385.7,385.71,102466
09:55:00,385.76,386,385.32,385.94,146808
09:56:00,385.9995,386.2296,385.5,385.92,116116
09:57:00,385.9,386.5,385.46,385.785,116671
09:58:00,385.785,386.9499,385.785,386.86,103972
09:59:00,386.86,387.28,386.59,387.1392,98305
10:00:00,387.07,388.7499,386.89,388.73,171871
10:01:00,388.6947,388.8,387.8001,388.36,113994
10:02:00,388.36,389.87,388.34,389.34,209519
10:03:00,389.2522,390.2,389.2522,389.97,134371
10:04:00,389.965,390.1366,388.86,388.9289,105321
10:05:00,388.92,390.07,388.64,389.98,107618
10:06:00,389.98,390.4,389.65,389.77,101122
10:07:00,389.78,390.27,389.5301,390,99729
10:08:00,389.9906,390.39,389.8582,390,85003
10:09:00,390.025,391.21,389.6501,390.83,129862
10:10:00,390.96,391.33,390.33,391.1,100183
10:11:00,391.1,391.84,390.7037,391.52,101459
10:12:00,391.6699,392.15,391.02,392.14,109762
10:13:00,392,393.27,392,392.945,189840
10:14:00,392.945,393.21,392.2,392.4077,109466
10:15:00,392.345,392.9199,392.06,392.82,116982
10:16:00,392.82,393.02,392.3,392.35,75850
10:17:00,392.405,392.7,392,392.64,72848
10:18:00,392.63,393,392.42,392.66,74469
10:19:00,392.66,394.14,392.39,393.85,193948
10:20:00,393.78,394.12,393.55,393.645,127303
10:21:00,393.64,393.92,392.69,392.94,99315
10:22:00,392.99,393.07,392.3516,392.8477,106358
10:23:00,392.77,393.08,391.4,391.495,137909
10:24:00,391.4731,391.96,391.21,391.39,73896
10:25:00,391.34,391.769,391.06,391.35,73503
10:26:00,391.3,392.7595,391.26,392.65,92192
10:27:00,392.615,393.88,392.5715,393.73,110452
10:28:00,393.82,394.78,393.4001,394.53,132145
10:29:00,394.49,394.99,394,394.605,139629
10:30:00,394.6995,394.82,393.7705,393.86,152307
10:31:00,393.84,394.15,393.17,393.33,64235
10:32:00,393.295,394.05,393.24,393.87,64688
10:33:00,393.89,393.9,393.27,393.645,81584
10:34:00,393.5801,393.645,392.97,393.03,96923
10:35:00,393.03,393.7999,392.9801,393.675,81522
10:36:00,393.7516,394.33,393.5201,393.65,61217
10:37:00,393.62,394.3499,393.5,394.24,50074
10:38:00,394.24,394.4699,393.68,393.835,60518
10:39:00,393.835,393.93,393.36,393.51,60716
10:40:00,393.494,393.69,393.23,393.28,42440
10:41:00,393.28,393.28,392.81,393.09,82782
10:42:00,393.06,393.96,393.03,393.705,57545
10:43:00,393.705,393.98,393.63,393.65,58883
10:44:00,393.69,394.24,393.53,394.14,68304
10:45:00,394.13,394.25,393.79,393.91,66273
10:46:00,393.9799,394.89,393.72,394.89,73611
10:47:00,394.9,395.31,394.29,394.45,125868
10:48:00,394.575,394.7399,394.27,394.41,48627
10:49:00,394.36,394.6499,394.05,394.2,40837
10:50:00,394.2,394.44,393.5411,393.605,59455
10:51:00,393.615,394.25,393.5557,394.1,59681
10:52:00,394.11,394.34,393.61,393.68,43720
10:53:00,393.71,393.8399,393.0901,393.695,53831
10:54:00,393.685,394.2,393.58,394.0301,45182
10:55:00,394.0599,394.09,392.61,392.97,93247
10:56:00,392.97,394.22,392.7612,394.165,50795
10:57:00,394.21,395.1,393.9506,394.8,84477
10:58:00,394.81,395.0999,394.14,394.17,83346
10:59:00,394.21,394.44,393.8,394.37,49545
11:00:00,394.36,394.58,393.86,394.2062,49960
11:01:00,394.2175,394.4,393.3742,393.4,41517
11:02:00,393.45,394.38,393.3601,394.25,50620
11:03:00,394.24,394.5271,393.28,393.43,61991
11:04:00,393.47,393.64,392.8,393.04,48817
11:05:00,393.045,393.84,392.41,393.73,84132
11:06:00,393.67,393.7,392.8,393.0285,46435
11:07:00,393.0699,393.2581,392.85,392.98,30496
11:08:00,393,393.2499,392.83,393.045,32727
11:09:00,393.02,393.85,392.77,393.7782,42026
11:10:00,393.755,393.95,393.29,393.375,40723
11:11:00,393.42,393.67,393.0206,393.355,39288
11:12:00,393.42,393.485,392.9852,393.145,36058
11:13:00,393.0101,393.28,392.33,392.46,61901
11:14:00,392.4404,392.81,392.24,392.725,56090
11:15:00,392.67,392.84,392.49,392.78,28136
11:16:00,392.795,392.9999,392.46,392.725,31160
11:17:00,392.68,393.14,392.5601,392.85,44881
11:18:00,392.89,393.31,392.8308,393.025,29798
11:19:00,393.08,393.15,392.55,392.855,31276
11:20:00,392.87,392.97,392.55,392.7995,35932
11:21:00,392.7,392.86,392.2995,392.54,25862
11:22:00,392.595,392.63,392.04,392.61,48405
11:23:00,392.62,393,392.542,392.845,28966
11:24:00,392.8144,393.5,392.74,393.405,72921
11:25:00,393.41,393.78,393.27,393.645,57047
11:26:00,393.645,394.15,393.645,394.025,52231
11:27:00,394.08,394.29,393.68,393.72,57419
11:28:00,393.67,393.85,393.3,393.465,45748
11:29:00,393.46,393.82,393.26,393.73,23725
11:30:00,393.81,393.82,393.0001,393.375,41647
11:31:00,393.4045,394.0299,393.32,394.015,26068
11:32:00,394.015,394.04,393.75,393.89,29206
11:33:00,393.825,393.98,393.57,393.845,26566
11:34:00,393.8899,394.23,393.7,393.958,51366
11:35:00,393.85,394.1199,393.7901,393.935,32587
11:36:00,393.94,394,393.73,394,19519
11:37:00,393.9,394.4356,393.84,393.92,37126
11:38:00,393.9,394.28,393.7101,394.26,30122
11:39:00,394.18,394.5899,394.18,394.48,77152
11:40:00,394.48,394.59,393.9372,393.94,36807
11:41:00,393.9,394,393.2401,393.375,45517
11:42:00,393.345,393.44,393.01,393.125,33667
11:43:00,393.125,393.5,393,393.04,38255
11:44:00,393,393.35,392.85,393.31,31193
11:45:00,393.27,393.3,392.01,392.37,47863
11:46:00,392.35,392.42,392.01,392.25,39824
11:47:00,392.25,392.57,392.14,392.44,37700
11:48:00,392.4713,392.75,392.391,392.67,25207
11:49:00,392.64,393,392.33,392.87,47135
11:50:00,392.835,393,392.59,392.86,34343
11:51:00,392.94,393.25,392.905,392.9205,29431
11:52:00,392.92,393.04,392.7105,392.97,23878
11:53:00,393.0399,393.05,392.53,392.5888,28210
11:54:00,392.58,392.82,392.5705,392.79,17502
11:55:00,392.81,392.9795,392.41,392.59,37010
11:56:00,392.59,392.8195,392.23,392.655,29203
11:57:00,392.685,392.95,392.53,392.685,23633
11:58:00,392.7678,392.89,392.53,392.65,18485
11:59:00,392.65,392.82,392.52,392.7,15534
12:00:00,392.7,392.76,392.16,392.16,43128
12:01:00,392.14,392.32,391.06,391.095,98512
12:02:00,391.0949,391.0949,390.09,390.31,136333
12:03:00,390.205,390.73,390.12,390.6,72693
12:04:00,390.665,390.84,390.19,390.26,68620
12:05:00,390.26,390.35,389.34,389.42,108641
12:06:00,389.42,389.92,389.3701,389.72,64393
12:07:00,389.71,390.1,389.63,389.65,55861
12:08:00,389.715,390.03,389.62,389.74,39480
12:09:00,389.74,390.14,389.74,390.035,39577
12:10:00,390.035,390.07,389.23,389.345,79591
12:11:00,389.37,389.53,388.88,388.945,65534
12:12:00,388.98,389.4,388.72,388.9299,41268
12:13:00,388.845,389.1,388.4,388.93,60603
12:14:00,388.89,389.07,388.73,388.875,40468
12:15:00,388.85,388.85,388.37,388.67,42422
12:16:00,388.73,388.9397,388.46,388.86,50499
12:17:00,388.86,388.98,388.51,388.9,36763
12:18:00,388.885,389.26,388.8601,389.16,46632
12:19:00,389.166,389.28,388.85,388.9499,50947
12:20:00,388.95,388.95,388.13,388.32,69840
